fecha;hospital;provincia;camas_iniciales_planta;camas_habilitadas_planta;camas_ocupadas_planta;camas_iniciales_uci;camas_habilitadas_uci;camas_ocupadas_uci;camas_ocupadas_covid_uci;codigo_ine
20/11/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;628;466;57;68;42;0;47186
20/11/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
21/11/2023;Complejo Asistencial de Ávila;Ávila;422;360;239;14;10;4;0;5019
21/11/2023;Hospital Santiago Apóstol;Burgos;114;97;59;0;0;0;0;9059
21/11/2023;Hospital Santos Reyes;Burgos;114;114;84;0;0;0;0;9059
21/11/2023;Complejo Asistencial Universitario de Palencia;Palencia;451;419;310;20;15;7;0;34120
21/11/2023;Hospital de Medina del Campo;Valladolid;119;119;74;0;0;0;0;47186
22/11/2023;Complejo Asistencial de Ávila;Ávila;422;360;243;14;10;4;0;5019
22/11/2023;Hospital El Bierzo;León;391;391;307;14;14;6;0;24089
22/11/2023;Complejo Asistencial de Soria;Soria;319;245;162;14;14;3;0;42173
22/11/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;626;471;57;68;53;0;47186
22/11/2023;Hospital de Medina del Campo;Valladolid;119;119;70;0;0;0;0;47186
22/11/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
23/11/2023;Complejo Asistencial Universitario de Burgos;Burgos;842;689;624;42;47;35;0;9059
23/11/2023;Hospital Santiago Apóstol;Burgos;114;100;59;0;0;0;0;9059
23/11/2023;Hospital Santos Reyes;Burgos;114;114;82;0;0;0;0;9059
23/11/2023;Complejo Asistencial Universitario de Palencia;Palencia;451;411;301;20;15;8;0;34120
23/11/2023;Hospital de Medina del Campo;Valladolid;119;119;74;0;0;0;0;47186
23/11/2023;Hospital Universitario Río Hortega;Valladolid;573;512;447;33;37;29;0;47186
24/11/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;541;60;55;42;0;37274
24/11/2023;Complejo Asistencial de Segovia;Segovia;365;320;206;16;19;7;0;40004
24/11/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;628;475;57;68;54;0;47186
24/11/2023;Hospital de Medina del Campo;Valladolid;119;119;65;0;0;0;0;47186
24/11/2023;Hospital Universitario Río Hortega;Valladolid;573;512;414;33;37;29;0;47186
24/11/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
24/11/2023;Complejo Asistencial de Zamora;Zamora;395;355;259;17;11;1;0;49275
25/11/2023;Complejo Asistencial Universitario de Burgos;Burgos;842;702;527;42;47;42;0;9059
25/11/2023;Hospital Santos Reyes;Burgos;114;114;64;0;0;0;0;9059
25/11/2023;Complejo Asistencial Universitario de Palencia;Palencia;451;436;271;20;15;6;0;34120
25/11/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;534;60;55;40;0;37274
25/11/2023;Complejo Asistencial de Segovia;Segovia;365;320;196;16;19;8;0;40004
25/11/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;632;412;57;68;48;0;47186
25/11/2023;Hospital de Medina del Campo;Valladolid;119;119;57;0;0;0;0;47186
25/11/2023;Hospital Universitario Río Hortega;Valladolid;573;515;363;33;37;27;0;47186
25/11/2023;Complejo Asistencial de Zamora;Zamora;395;352;258;17;11;1;0;49275
26/11/2023;Complejo Asistencial de Ávila;Ávila;422;360;262;14;10;4;0;5019
26/11/2023;Hospital Santiago Apóstol;Burgos;114;103;52;0;0;0;0;9059
26/11/2023;Complejo Asistencial Universitario de León;León;850;876;538;44;53;26;0;24089
26/11/2023;Hospital de Medina del Campo;Valladolid;119;119;60;0;0;0;0;47186
27/11/2023;Hospital Santiago Apóstol;Burgos;114;102;54;0;0;0;0;9059
27/11/2023;Complejo Asistencial Universitario de Palencia;Palencia;451;436;309;20;15;9;0;34120
27/11/2023;Complejo Asistencial de Zamora;Zamora;395;352;292;17;11;7;0;49275
28/11/2023;Complejo Asistencial de Ávila;Ávila;422;360;265;14;10;3;0;5019
28/11/2023;Complejo Asistencial Universitario de Burgos;Burgos;842;689;579;42;47;38;0;9059
28/11/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;542;60;55;50;0;37274
28/11/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;612;455;57;68;57;0;47186
28/11/2023;Complejo Asistencial de Zamora;Zamora;395;352;304;17;11;5;0;49275
29/11/2023;Complejo Asistencial Universitario de Burgos;Burgos;842;694;591;42;47;39;0;9059
29/11/2023;Hospital Santiago Apóstol;Burgos;114;99;69;0;0;0;0;9059
29/11/2023;Complejo Asistencial de Zamora;Zamora;395;354;306;17;11;5;0;49275
30/11/2023;Complejo Asistencial Universitario de Burgos;Burgos;842;690;608;42;47;42;1;9059
30/11/2023;Hospital El Bierzo;León;391;391;310;14;14;4;0;24089
30/11/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;620;477;57;68;50;0;47186
30/11/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
01/12/2023;Complejo Asistencial Universitario de León;León;850;876;668;44;53;27;0;24089
01/12/2023;Complejo Asistencial Universitario de Palencia;Palencia;451;436;283;20;15;9;0;34120
01/12/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;620;495;57;68;51;0;47186
01/12/2023;Hospital Universitario Río Hortega;Valladolid;573;515;451;33;37;27;0;47186
02/12/2023;Complejo Asistencial Universitario de Burgos;Burgos;842;698;526;42;48;44;1;9059
02/12/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;549;60;55;48;0;37274
02/12/2023;Complejo Asistencial de Soria;Soria;319;241;176;14;14;4;1;42173
02/12/2023;Hospital Universitario Río Hortega;Valladolid;573;514;400;33;37;24;0;47186
03/12/2023;Complejo Asistencial Universitario de Burgos;Burgos;842;701;528;42;48;40;1;9059
03/12/2023;Hospital Santiago Apóstol;Burgos;114;103;48;0;0;0;0;9059
03/12/2023;Hospital El Bierzo;León;391;391;294;14;14;5;0;24089
03/12/2023;Complejo Asistencial de Soria;Soria;319;238;169;14;14;6;1;42173
04/12/2023;Complejo Asistencial Universitario de Burgos;Burgos;842;703;524;42;48;38;2;9059
04/12/2023;Hospital El Bierzo;León;391;391;304;14;14;6;0;24089
04/12/2023;Complejo Asistencial Universitario de Palencia;Palencia;451;436;311;20;15;12;0;34120
04/12/2023;Complejo Asistencial de Segovia;Segovia;365;320;216;16;19;5;0;40004
04/12/2023;Complejo Asistencial de Soria;Soria;319;236;186;14;14;8;1;42173
04/12/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;624;476;57;68;48;0;47186
04/12/2023;Hospital de Medina del Campo;Valladolid;119;119;46;0;0;0;0;47186
04/12/2023;Hospital Universitario Río Hortega;Valladolid;573;512;418;33;37;28;1;47186
04/12/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
05/12/2023;Complejo Asistencial de Ávila;Ávila;422;360;262;14;10;4;0;5019
05/12/2023;Hospital Santos Reyes;Burgos;114;114;69;0;0;0;0;9059
05/12/2023;Complejo Asistencial Universitario de León;León;850;876;657;44;53;31;0;24089
05/12/2023;Hospital de Medina del Campo;Valladolid;119;119;53;0;0;0;0;47186
06/12/2023;Hospital Santos Reyes;Burgos;114;114;65;0;0;0;0;9059
06/12/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;581;60;55;41;0;37274
06/12/2023;Complejo Asistencial de Soria;Soria;319;246;170;14;14;9;0;42173
07/12/2023;Hospital Santos Reyes;Burgos;114;114;68;0;0;0;0;9059
07/12/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;580;60;55;41;0;37274
07/12/2023;Hospital Universitario Río Hortega;Valladolid;573;514;392;33;37;24;2;47186
08/12/2023;Hospital Santos Reyes;Burgos;114;114;67;0;0;0;0;9059
08/12/2023;Hospital El Bierzo;León;391;391;277;14;14;3;0;24089
08/12/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;595;60;55;41;0;37274
08/12/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
09/12/2023;Hospital Santiago Apóstol;Burgos;114;100;66;0;0;0;0;9059
09/12/2023;Complejo Asistencial de Segovia;Segovia;365;320;190;16;19;5;0;40004
09/12/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;624;447;57;68;47;1;47186
09/12/2023;Hospital Universitario Río Hortega;Valladolid;573;517;332;33;37;29;2;47186
10/12/2023;Complejo Asistencial de Ávila;Ávila;422;360;287;14;10;6;0;5019
10/12/2023;Hospital Santiago Apóstol;Burgos;114;100;61;0;0;0;0;9059
10/12/2023;Hospital Santos Reyes;Burgos;114;114;72;0;0;0;0;9059
10/12/2023;Complejo Asistencial Universitario de León;León;850;876;602;44;53;29;0;24089
10/12/2023;Hospital El Bierzo;León;391;391;293;14;14;2;0;24089
10/12/2023;Complejo Asistencial de Soria;Soria;319;238;157;14;14;7;0;42173
10/12/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;624;447;57;68;47;1;47186
10/12/2023;Complejo Asistencial de Zamora;Zamora;395;354;299;17;11;2;0;49275
11/12/2023;Complejo Asistencial de Ávila;Ávila;422;360;280;14;10;6;0;5019
11/12/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;622;473;57;68;50;1;47186
12/12/2023;Complejo Asistencial de Ávila;Ávila;422;360;285;14;10;3;0;5019
12/12/2023;Hospital Santiago Apóstol;Burgos;114;96;81;0;0;0;0;9059
12/12/2023;Complejo Asistencial Universitario de León;León;850;876;693;44;53;25;0;24089
12/12/2023;Hospital Universitario Río Hortega;Valladolid;573;512;436;33;37;29;1;47186
12/12/2023;Complejo Asistencial de Zamora;Zamora;395;354;316;17;11;6;1;49275
13/12/2023;Complejo Asistencial de Ávila;Ávila;422;360;282;14;10;3;0;5019
13/12/2023;Complejo Asistencial Universitario de León;León;850;876;709;44;53;26;0;24089
13/12/2023;Complejo Asistencial Universitario de Palencia;Palencia;451;414;332;20;15;10;0;34120
13/12/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;602;60;55;46;0;37274
13/12/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;628;526;57;65;54;1;47186
13/12/2023;Hospital de Medina del Campo;Valladolid;119;119;69;0;0;0;0;47186
14/12/2023;Hospital Santiago Apóstol;Burgos;114;100;90;0;0;0;0;9059
14/12/2023;Hospital El Bierzo;León;391;391;321;14;14;3;0;24089
15/12/2023;Hospital Santos Reyes;Burgos;114;114;68;0;0;0;0;9059
15/12/2023;Complejo Asistencial Universitario de León;León;850;876;682;44;53;30;0;24089
15/12/2023;Hospital El Bierzo;León;391;391;306;14;14;2;0;24089
15/12/2023;Complejo Asistencial Universitario de Palencia;Palencia;451;415;307;20;15;7;0;34120
15/12/2023;Complejo Asistencial de Soria;Soria;319;242;169;14;14;4;0;42173
16/12/2023;Complejo Asistencial de Ávila;Ávila;422;360;264;14;10;2;0;5019
16/12/2023;Hospital Santiago Apóstol;Burgos;114;103;63;0;0;0;0;9059
16/12/2023;Complejo Asistencial Universitario de León;León;850;876;605;44;53;27;1;24089
16/12/2023;Hospital El Bierzo;León;391;391;277;14;14;1;0;24089
16/12/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;637;460;57;65;44;1;47186
16/12/2023;Hospital Universitario Río Hortega;Valladolid;573;511;382;33;37;29;0;47186
16/12/2023;Complejo Asistencial de Zamora;Zamora;395;353;269;17;11;3;0;49275
17/12/2023;Complejo Asistencial Universitario de Burgos;Burgos;842;0;11;42;0;1;1;9059
17/12/2023;Hospital Santiago Apóstol;Burgos;114;103;56;0;0;0;0;9059
17/12/2023;Complejo Asistencial Universitario de Palencia;Palencia;451;432;271;20;15;11;0;34120
17/12/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;637;462;57;65;44;1;47186
17/12/2023;Hospital de Medina del Campo;Valladolid;119;119;56;0;0;0;0;47186
17/12/2023;Hospital Universitario Río Hortega;Valladolid;573;510;381;33;37;28;0;47186
17/12/2023;Complejo Asistencial de Zamora;Zamora;395;353;285;17;11;3;0;49275
18/12/2023;Hospital Santiago Apóstol;Burgos;114;103;67;0;0;0;0;9059
18/12/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;600;60;55;44;0;37274
18/12/2023;Hospital de Medina del Campo;Valladolid;119;119;62;0;0;0;0;47186
18/12/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
19/12/2023;Complejo Asistencial de Ávila;Ávila;422;360;263;14;10;4;0;5019
19/12/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;594;60;55;46;0;37274
19/12/2023;Complejo Asistencial de Segovia;Segovia;365;320;222;16;19;11;0;40004
20/12/2023;Hospital Santiago Apóstol;Burgos;114;101;68;0;0;0;0;9059
20/12/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
20/12/2023;Complejo Asistencial de Zamora;Zamora;395;353;323;17;11;7;0;49275
21/12/2023;Complejo Asistencial Universitario de León;León;850;876;710;44;53;25;3;24089
21/12/2023;Complejo Asistencial de Segovia;Segovia;365;320;248;16;19;8;0;40004
21/12/2023;Hospital de Medina del Campo;Valladolid;119;119;54;0;0;0;0;47186
21/12/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
21/12/2023;Complejo Asistencial de Zamora;Zamora;395;353;310;17;11;7;0;49275
22/12/2023;Complejo Asistencial de Ávila;Ávila;422;360;242;14;10;6;1;5019
22/12/2023;Hospital Santos Reyes;Burgos;114;114;71;0;0;0;0;9059
22/12/2023;Hospital El Bierzo;León;391;391;290;14;14;6;0;24089
22/12/2023;Complejo Asistencial Universitario de Palencia;Palencia;451;437;301;20;15;7;0;34120
22/12/2023;Complejo Asistencial de Soria;Soria;319;242;159;14;14;6;0;42173
22/12/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
22/12/2023;Complejo Asistencial de Zamora;Zamora;395;353;304;17;11;8;0;49275
23/12/2023;Complejo Asistencial de Ávila;Ávila;422;360;232;14;10;4;1;5019
23/12/2023;Hospital El Bierzo;León;391;391;237;14;14;4;0;24089
23/12/2023;Complejo Asistencial Universitario de Palencia;Palencia;451;392;279;20;15;8;0;34120
23/12/2023;Complejo Asistencial de Soria;Soria;319;244;130;14;14;4;0;42173
23/12/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
24/12/2023;Complejo Asistencial Universitario de Burgos;Burgos;842;700;464;42;47;29;0;9059
24/12/2023;Complejo Asistencial Universitario de León;León;850;876;514;44;53;31;0;24089
24/12/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;534;385;57;65;42;0;47186
24/12/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
25/12/2023;Complejo Asistencial Universitario de León;León;850;876;521;44;53;28;1;24089
25/12/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;557;60;55;42;0;37274
25/12/2023;Complejo Asistencial de Soria;Soria;319;240;126;14;14;5;0;42173
25/12/2023;Hospital de Medina del Campo;Valladolid;119;119;40;0;0;0;0;47186
25/12/2023;Hospital Universitario Río Hortega;Valladolid;573;508;310;33;37;25;0;47186
25/12/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
25/12/2023;Complejo Asistencial de Zamora;Zamora;395;352;213;17;11;4;0;49275
26/12/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;559;60;55;41;0;37274
26/12/2023;Complejo Asistencial de Segovia;Segovia;365;320;191;16;19;12;0;40004
26/12/2023;Complejo Asistencial de Soria;Soria;319;245;135;14;14;4;0;42173
26/12/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;533;381;57;65;43;0;47186
26/12/2023;Hospital de Medina del Campo;Valladolid;119;119;49;0;0;0;0;47186
27/12/2023;Complejo Asistencial Universitario de Burgos;Burgos;842;691;548;42;47;32;0;9059
27/12/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;588;60;55;45;0;37274
27/12/2023;Hospital Universitario Río Hortega;Valladolid;573;507;403;33;37;26;1;47186
28/12/2023;Hospital Santos Reyes;Burgos;114;114;54;0;0;0;0;9059
28/12/2023;Complejo Asistencial de Segovia;Segovia;365;320;246;16;19;13;0;40004
28/12/2023;Complejo Asistencial de Zamora;Zamora;395;354;285;17;11;7;1;49275
29/12/2023;Hospital Santos Reyes;Burgos;114;114;60;0;0;0;0;9059
29/12/2023;Hospital El Bierzo;León;391;391;283;14;14;8;0;24089
29/12/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;594;60;55;48;0;37274
29/12/2023;Complejo Asistencial de Soria;Soria;319;243;173;14;14;3;0;42173
29/12/2023;Hospital Clínico Universitario de Valladolid;Valladolid;674;534;413;57;66;46;0;47186
30/12/2023;Complejo Asistencial Universitario de Burgos;Burgos;842;699;518;42;47;35;1;9059
30/12/2023;Hospital Santiago Apóstol;Burgos;114;102;58;0;0;0;0;9059
30/12/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;597;60;55;46;0;37274
30/12/2023;Complejo Asistencial de Soria;Soria;319;250;139;14;14;4;0;42173
30/12/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
31/12/2023;Complejo Asistencial Universitario de Burgos;Burgos;842;699;524;42;47;38;0;9059
31/12/2023;Hospital Santos Reyes;Burgos;114;114;52;0;0;0;0;9059
31/12/2023;Hospital El Bierzo;León;391;391;283;14;14;8;0;24089
31/12/2023;Complejo Asistencial Universitario de Palencia;Palencia;451;434;325;20;15;11;1;34120
31/12/2023;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;599;60;55;43;0;37274
31/12/2023;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
31/12/2023;Complejo Asistencial de Zamora;Zamora;395;354;240;17;11;3;0;49275
01/01/2024;Complejo Asistencial de Ávila;Ávila;422;360;266;14;10;8;1;5019
01/01/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;699;542;42;47;38;0;9059
01/01/2024;Complejo Asistencial Universitario de León;León;850;876;604;44;53;34;0;24089
01/01/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;534;414;57;66;45;0;47186
02/01/2024;Hospital Santiago Apóstol;Burgos;114;102;59;0;0;0;0;9059
02/01/2024;Hospital El Bierzo;León;391;391;301;14;14;12;0;24089
02/01/2024;Complejo Asistencial de Segovia;Segovia;365;320;236;16;19;12;1;40004
02/01/2024;Complejo Asistencial de Soria;Soria;319;251;162;14;14;6;1;42173
02/01/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;534;413;57;66;46;0;47186
03/01/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;739;651;42;47;39;2;9059
03/01/2024;Hospital Santiago Apóstol;Burgos;114;102;62;0;0;0;0;9059
03/01/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;433;351;20;15;13;2;34120
03/01/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;606;60;55;46;0;37274
03/01/2024;Complejo Asistencial de Soria;Soria;319;253;167;14;14;8;1;42173
04/01/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;433;343;20;18;18;2;34120
04/01/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;629;60;55;51;0;37274
04/01/2024;Hospital de Medina del Campo;Valladolid;119;119;63;0;0;0;0;47186
04/01/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
05/01/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;747;649;42;47;34;1;9059
05/01/2024;Hospital El Bierzo;León;391;391;331;14;14;10;0;24089
05/01/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;626;60;55;49;0;37274
05/01/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;640;523;57;66;50;0;47186
05/01/2024;Hospital de Medina del Campo;Valladolid;119;119;67;0;0;0;0;47186
05/01/2024;Hospital Universitario Río Hortega;Valladolid;573;547;480;33;37;38;2;47186
05/01/2024;Complejo Asistencial de Zamora;Zamora;395;356;322;17;11;6;1;49275
06/01/2024;Hospital Santiago Apóstol;Burgos;114;105;52;0;0;0;0;9059
06/01/2024;Complejo Asistencial Universitario de León;León;850;876;640;44;53;33;0;24089
06/01/2024;Complejo Asistencial de Soria;Soria;319;250;163;14;14;9;1;42173
06/01/2024;Hospital de Medina del Campo;Valladolid;119;119;56;0;0;0;0;47186
06/01/2024;Hospital Universitario Río Hortega;Valladolid;573;552;442;33;43;32;2;47186
06/01/2024;Complejo Asistencial de Zamora;Zamora;395;356;297;17;11;5;0;49275
07/01/2024;Complejo Asistencial Universitario de León;León;850;876;680;44;53;26;0;24089
07/01/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;644;523;57;66;48;0;47186
07/01/2024;Hospital de Medina del Campo;Valladolid;119;119;54;0;0;0;0;47186
07/01/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
08/01/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;756;643;42;47;36;2;9059
08/01/2024;Complejo Asistencial de Segovia;Segovia;365;320;239;16;19;8;0;40004
08/01/2024;Hospital de Medina del Campo;Valladolid;119;119;61;0;0;0;0;47186
08/01/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
09/01/2024;Complejo Asistencial de Ávila;Ávila;422;360;311;14;10;12;0;5019
